Ring,Date,Year,Month,Day,HatchDate,DaysSinceHatching,study_area,Dist2Nest
3417860,2018-01-14T00:00:00Z,2018,01,14,2017-05-10,249,FALSE,110.00400171559619
3417860,2018-02-21T00:00:00Z,2018,02,52,2017-05-10,287,FALSE,387.97395414514943
3417860,2019-10-03T00:00:00Z,2019,10,276,2017-05-10,876,FALSE,46.81147919739965
3417893,2017-09-03T00:00:00Z,2017,09,246,2017-05-09,117,TRUE,0.38249150455035125
3417893,2017-09-12T00:00:00Z,2017,09,255,2017-05-09,126,TRUE,2.083976555348602
3417920,2017-09-03T00:00:00Z,2017,09,246,2017-05-15,111,FALSE,15.103737995518507
3417920,2017-10-30T00:00:00Z,2017,10,303,2017-05-15,168,FALSE,13.396366627078054
3417775,2017-09-04T00:00:00Z,2017,09,247,2017-05-03,124,FALSE,34.198863752814574
3417775,2017-09-27T00:00:00Z,2017,09,270,2017-05-03,147,FALSE,19.51551484884243
3417851,2017-09-04T00:00:00Z,2017,09,247,2017-05-03,124,FALSE,18.81706235226533
3417851,2018-02-07T00:00:00Z,2018,02,38,2017-05-03,280,FALSE,24.3107301191765
3417851,2018-03-22T00:00:00Z,2018,03,81,2017-05-03,323,FALSE,24.22410195666994
3417890,2017-09-04T00:00:00Z,2017,09,247,2017-05-08,119,TRUE,0.20235899239355246
3417890,2017-09-09T00:00:00Z,2017,09,252,2017-05-08,124,TRUE,0.20235899239355246
3417890,2017-09-10T00:00:00Z,2017,09,253,2017-05-08,125,TRUE,0.20235899239355246
3417890,2017-09-21T00:00:00Z,2017,09,264,2017-05-08,136,TRUE,0.20235899239355246
3417890,2017-09-30T00:00:00Z,2017,09,273,2017-05-08,145,TRUE,0.20235899239355246
3417890,2017-10-08T00:00:00Z,2017,10,281,2017-05-08,153,TRUE,0.20235899239355246
3417890,2017-10-02T00:00:00Z,2017,10,275,2017-05-08,147,TRUE,0.18973222945548046
3417890,2017-10-04T00:00:00Z,2017,10,277,2017-05-08,149,TRUE,0.18800964862712302
3417890,2017-10-07T00:00:00Z,2017,10,280,2017-05-08,152,TRUE,0.18800964862712302
3417759,2017-09-05T00:00:00Z,2017,09,248,2017-05-04,124,FALSE,49.462272475736164
3417759,2018-02-07T00:00:00Z,2018,02,38,2017-05-04,279,FALSE,49.462272475736164
3417759,2017-10-01T00:00:00Z,2017,10,274,2017-05-04,150,FALSE,49.75319417657644
3417759,2017-10-30T00:00:00Z,2017,10,303,2017-05-04,179,FALSE,49.75319417657644
3417759,2017-12-16T00:00:00Z,2017,12,350,2017-05-04,226,FALSE,49.75319417657644
3417759,2018-01-30T00:00:00Z,2018,01,30,2017-05-04,271,FALSE,49.087886836416416
3417759,2018-05-06T00:00:00Z,2018,05,126,2017-05-04,367,FALSE,47.861011000333676
3417799,2017-09-10T00:00:00Z,2017,09,253,2017-05-08,125,TRUE,0.2332461191816553
3417799,2017-09-22T00:00:00Z,2017,09,265,2017-05-08,137,TRUE,0.2332461191816553
3417799,2017-09-30T00:00:00Z,2017,09,273,2017-05-08,145,TRUE,1.3676886704970896
3417799,2017-10-04T00:00:00Z,2017,10,277,2017-05-08,149,TRUE,1.3676886704970896
3417799,2017-10-15T00:00:00Z,2017,10,288,2017-05-08,160,TRUE,1.2828570467268157
3417799,2017-10-16T00:00:00Z,2017,10,289,2017-05-08,161,TRUE,1.2828570467268157
3417799,2017-10-17T00:00:00Z,2017,10,290,2017-05-08,162,TRUE,1.2828570467268157
3417799,2020-03-25T00:00:00Z,2020,03,85,2017-05-08,1052,TRUE,4.068564500176414
3417852,2017-09-12T00:00:00Z,2017,09,255,2017-05-06,129,TRUE,0.32855165314801804
3414262,2017-09-14T00:00:00Z,2017,09,257,2015-05-10,858,FALSE,28.711519069519483
3417794,2017-09-14T00:00:00Z,2017,09,257,2017-05-03,134,FALSE,147.06548508898786
3417829,2017-09-15T00:00:00Z,2017,09,258,2017-05-08,130,FALSE,70.69288719658188
3417829,2017-11-11T00:00:00Z,2017,11,315,2017-05-08,187,FALSE,70.69288719658188
3417829,2020-04-18T00:00:00Z,2020,04,109,2017-05-08,1076,FALSE,81.34296116667659
3417970,2017-09-16T00:00:00Z,2017,09,259,2017-05-10,129,FALSE,42.827398824930334
3417970,2019-01-12T00:00:00Z,2019,01,12,2017-05-10,612,FALSE,28.473062694433228
3414979,2017-09-22T00:00:00Z,2017,09,265,2017-05-06,139,TRUE,1.8857600525817
3414979,2019-03-26T00:00:00Z,2019,03,85,2017-05-06,689,TRUE,3.8410723135196103
3414979,2020-06-23T00:00:00Z,2020,06,175,2017-05-06,1144,TRUE,3.791854486604744
3417949,2017-09-24T00:00:00Z,2017,09,267,2017-05-11,136,FALSE,77.33991012442493
3417949,2017-10-14T00:00:00Z,2017,10,287,2017-05-11,156,FALSE,77.33991012442493
3417774,2017-09-25T00:00:00Z,2017,09,268,2017-05-07,141,FALSE,121.11581175557808
3417774,2017-11-01T00:00:00Z,2017,11,305,2017-05-07,178,FALSE,121.11581175557808
3417774,2018-01-08T00:00:00Z,2018,01,8,2017-05-07,246,FALSE,132.8548302906245
3417774,2018-02-18T00:00:00Z,2018,02,49,2017-05-07,287,TRUE,8.09515783495284
3414988,2017-09-26T00:00:00Z,2017,09,269,2017-04-26,153,FALSE,345.331817389609
3414988,2019-09-02T00:00:00Z,2019,09,245,2017-04-26,859,TRUE,5.164433755516645
3414988,2021-04-08T00:00:00Z,2021,04,98,2017-04-26,1443,TRUE,2.7190602310479215
3414881,2017-10-06T00:00:00Z,2017,10,279,2017-04-29,160,TRUE,2.2620004297750747
3414881,2017-12-27T00:00:00Z,2017,12,361,2017-04-29,242,TRUE,2.2620004297750747
3414881,2018-03-24T00:00:00Z,2018,03,83,2017-04-29,329,TRUE,2.2620004297750747
3414881,2018-04-04T00:00:00Z,2018,04,94,2017-04-29,340,TRUE,2.2620004297750747
3414881,2017-10-11T00:00:00Z,2017,10,284,2017-04-29,165,TRUE,1.7852924651501476
3414881,2018-10-24T00:00:00Z,2018,10,297,2017-04-29,543,TRUE,1.6442551256902573
3414881,2019-06-14T00:00:00Z,2019,06,165,2017-04-29,776,TRUE,1.1958692950232557
3414881,2019-06-15T00:00:00Z,2019,06,166,2017-04-29,777,TRUE,1.1958692950232557
3414881,2019-06-21T00:00:00Z,2019,06,172,2017-04-29,783,TRUE,1.1958692950232557
3414881,2019-08-02T00:00:00Z,2019,08,214,2017-04-29,825,TRUE,1.6342225182222567
3414881,2020-02-09T00:00:00Z,2020,02,40,2017-04-29,1016,TRUE,1.6342225182222567
3414881,2020-02-08T00:00:00Z,2020,02,39,2017-04-29,1015,TRUE,1.6240929418288013
3414881,2020-03-01T00:00:00Z,2020,03,61,2017-04-29,1037,TRUE,1.328149710335879
3417763,2017-10-07T00:00:00Z,2017,10,280,2017-05-04,156,TRUE,1.8926460279363624
3408905,2017-10-08T00:00:00Z,2017,10,281,2014-05-04,1253,FALSE,43.711542217872996
3408905,2018-01-15T00:00:00Z,2018,01,15,2014-05-04,1352,FALSE,43.711542217872996
3408905,2018-08-31T00:00:00Z,2018,08,243,2014-05-04,1580,FALSE,43.711542217872996
3408905,2021-02-02T00:00:00Z,2021,02,33,2014-05-04,2466,FALSE,43.81173891910425
3414572,2017-10-14T00:00:00Z,2017,10,287,2016-05-03,529,FALSE,14.116727869089859
3414572,2018-01-20T00:00:00Z,2018,01,20,2016-05-03,627,TRUE,1.8474777270669953
3414572,2018-05-01T00:00:00Z,2018,05,121,2016-05-03,728,TRUE,2.4670226407569595
3414572,2021-04-04T00:00:00Z,2021,04,94,2016-05-03,1797,TRUE,2.3258507454927773
3414572,2021-04-28T00:00:00Z,2021,04,118,2016-05-03,1821,TRUE,2.088321834103738
3417973,2017-10-17T00:00:00Z,2017,10,290,2017-05-15,155,FALSE,168.2384916804556
3417973,2018-10-03T00:00:00Z,2018,10,276,2017-05-15,506,FALSE,29.824135909338878
3414898,2017-10-18T00:00:00Z,2017,10,291,2017-05-02,169,FALSE,44.648919889914026
3414898,2018-03-08T00:00:00Z,2018,03,67,2017-05-02,310,FALSE,44.648919889914026
3414752,2017-10-23T00:00:00Z,2017,10,296,2016-05-21,520,FALSE,24.3672368640592
3414752,2017-12-06T00:00:00Z,2017,12,340,2016-05-21,564,FALSE,24.3672368640592
3414981,2017-10-29T00:00:00Z,2017,10,302,2017-05-05,177,TRUE,1.8857600525817
3414926,2017-10-30T00:00:00Z,2017,10,303,2017-05-11,172,FALSE,54.702286842860246
3417968,2017-10-30T00:00:00Z,2017,10,303,2017-05-27,156,FALSE,22.823490510250846
3417968,2018-01-05T00:00:00Z,2018,01,5,2017-05-27,223,FALSE,22.648408131124818
3417968,2018-01-06T00:00:00Z,2018,01,6,2017-05-27,224,FALSE,22.648408131124818
3417968,2018-01-15T00:00:00Z,2018,01,15,2017-05-27,233,FALSE,22.648408131124818
3417947,2017-11-01T00:00:00Z,2017,11,305,2017-05-20,165,FALSE,48.26473290410147
3414929,2017-11-04T00:00:00Z,2017,11,308,2017-04-29,189,FALSE,34.83679687926333
3414929,2017-11-25T00:00:00Z,2017,11,329,2017-04-29,210,FALSE,35.572829369855555
3414929,2017-12-31T00:00:00Z,2017,12,365,2017-04-29,246,FALSE,35.572829369855555
3414929,2018-01-19T00:00:00Z,2018,01,19,2017-04-29,265,FALSE,35.572829369855555
3414929,2018-02-15T00:00:00Z,2018,02,46,2017-04-29,292,FALSE,35.572829369855555
3417934,2017-11-05T00:00:00Z,2017,11,309,2017-05-07,182,FALSE,51.113484274303545
3417974,2017-11-09T00:00:00Z,2017,11,313,2017-05-17,176,FALSE,506.93804850094244
3417974,2017-11-27T00:00:00Z,2017,11,331,2017-05-17,194,FALSE,507.2418747507982
3417974,2017-12-20T00:00:00Z,2017,12,354,2017-05-17,217,FALSE,505.79228821813183
3417974,2018-01-08T00:00:00Z,2018,01,8,2017-05-17,236,FALSE,505.90827131926267
3417820,2017-11-18T00:00:00Z,2017,11,322,2017-05-09,193,FALSE,104.75476594504273
3417820,2017-11-22T00:00:00Z,2017,11,326,2017-05-09,197,FALSE,104.75476594504273
3417820,2017-12-02T00:00:00Z,2017,12,336,2017-05-09,207,FALSE,104.75476594504273
3417820,2017-12-31T00:00:00Z,2017,12,365,2017-05-09,236,FALSE,104.75476594504273
3417820,2018-01-07T00:00:00Z,2018,01,7,2017-05-09,243,FALSE,104.75476594504273
3417820,2019-02-17T00:00:00Z,2019,02,48,2017-05-09,649,FALSE,104.75476594504273
3417820,2019-02-24T00:00:00Z,2019,02,55,2017-05-09,656,FALSE,104.75476594504273
3417820,2018-01-06T00:00:00Z,2018,01,6,2017-05-09,242,FALSE,104.92490119513937
3417820,2018-01-20T00:00:00Z,2018,01,20,2017-05-09,256,FALSE,107.10669300625301
3417820,2018-12-23T00:00:00Z,2018,12,357,2017-05-09,593,FALSE,105.43388613720509
3417820,2019-03-02T00:00:00Z,2019,03,61,2017-05-09,662,FALSE,105.02517540579609
3417820,2019-06-17T00:00:00Z,2019,06,168,2017-05-09,769,TRUE,11.19954895580427
3414924,2017-11-19T00:00:00Z,2017,11,323,2017-05-15,188,FALSE,17.349958001862596
3414466,2017-11-26T00:00:00Z,2017,11,330,2015-05-11,930,FALSE,12.718523496563737
3417804,2017-11-30T00:00:00Z,2017,11,334,2017-04-30,214,FALSE,37.06613074868947
3417757,2017-12-05T00:00:00Z,2017,12,339,2017-05-05,214,TRUE,2.3330075291613586
3417757,2018-01-16T00:00:00Z,2018,01,16,2017-05-05,256,TRUE,1.594941500900545
3408713,2017-12-13T00:00:00Z,2017,12,347,2014-05-02,1321,FALSE,34.424702462110844
3417885,2017-12-16T00:00:00Z,2017,12,350,2017-05-10,220,TRUE,6.5408609055802716
3417961,2017-12-16T00:00:00Z,2017,12,350,2017-05-17,213,TRUE,0.3970197357748818
3417961,2018-04-02T00:00:00Z,2018,04,92,2017-05-17,320,TRUE,0.3970197357748818
3414912,2017-12-18T00:00:00Z,2017,12,352,2017-05-02,230,TRUE,0.14391989043193598
3414912,2017-12-29T00:00:00Z,2017,12,363,2017-05-02,241,TRUE,0.14391989043193598
3414912,2018-04-01T00:00:00Z,2018,04,91,2017-05-02,334,TRUE,0.58289115517758
3417960,2017-12-22T00:00:00Z,2017,12,356,2017-05-13,223,TRUE,5.332883838987821
3417756,2017-12-25T00:00:00Z,2017,12,359,2017-05-03,236,TRUE,0.6397427893892305
3417756,2018-01-02T00:00:00Z,2018,01,2,2017-05-03,244,TRUE,0.6397427893892305
3417756,2018-01-21T00:00:00Z,2018,01,21,2017-05-03,263,TRUE,0.6397427893892305
3417756,2018-03-23T00:00:00Z,2018,03,82,2017-05-03,324,TRUE,1.0881218985826853
3417756,2018-06-28T00:00:00Z,2018,06,179,2017-05-03,421,TRUE,0.8853925377492159
3417756,2018-12-20T00:00:00Z,2018,12,354,2017-05-03,596,TRUE,1.083825320056566
3414972,2017-12-27T00:00:00Z,2017,12,361,2017-05-03,238,TRUE,1.6168805388585634
3414972,2018-01-23T00:00:00Z,2018,01,23,2017-05-03,265,TRUE,1.6168805388585634
3414972,2018-02-19T00:00:00Z,2018,02,50,2017-05-03,292,TRUE,4.375395597500062
3414972,2018-03-24T00:00:00Z,2018,03,83,2017-05-03,325,TRUE,3.1205893626572347
3414972,2018-09-14T00:00:00Z,2018,09,257,2017-05-03,499,TRUE,3.717455483853497
3414972,2018-12-20T00:00:00Z,2018,12,354,2017-05-03,596,TRUE,4.144841135913358
3414959,2017-12-29T00:00:00Z,2017,12,363,2017-04-29,244,TRUE,1.79109234512733
3414579,2017-12-31T00:00:00Z,2017,12,365,2016-05-10,600,TRUE,1.7312321414928598
3414579,2018-01-06T00:00:00Z,2018,01,6,2016-05-10,606,TRUE,1.7312321414928598
3414579,2018-01-21T00:00:00Z,2018,01,21,2016-05-10,621,TRUE,1.7312321414928598
3414579,2018-02-11T00:00:00Z,2018,02,42,2016-05-10,642,TRUE,1.7312321414928598
3414579,2018-03-05T00:00:00Z,2018,03,64,2016-05-10,664,TRUE,1.8199100922936544
3414757,2018-01-01T00:00:00Z,2018,01,1,2016-05-13,598,FALSE,55.76961577155274
3414757,2019-06-05T00:00:00Z,2019,06,156,2016-05-13,1118,TRUE,2.626609384631575
3414757,2020-04-06T00:00:00Z,2020,04,97,2016-05-13,1424,TRUE,2.6887606490105416
3417858,2018-01-05T00:00:00Z,2018,01,5,2017-05-09,241,FALSE,61.57036600479415
3414985,2018-01-06T00:00:00Z,2018,01,6,2017-04-30,251,TRUE,0.20402244556724844
3414986,2018-01-06T00:00:00Z,2018,01,6,2017-05-04,247,TRUE,0.20402244556724844
3414986,2019-04-09T00:00:00Z,2019,04,99,2017-05-04,705,TRUE,10.260773902851263
3414989,2018-01-08T00:00:00Z,2018,01,8,2017-04-28,255,TRUE,1.7454993937360126
3417837,2018-01-09T00:00:00Z,2018,01,9,2017-05-10,244,FALSE,57.76726622918729
3414968,2018-01-14T00:00:00Z,2018,01,14,2017-05-04,255,TRUE,3.731793296789101
3414968,2018-03-04T00:00:00Z,2018,03,63,2017-05-04,304,TRUE,4.29643165310354
3417822,2018-01-15T00:00:00Z,2018,01,15,2017-05-06,254,FALSE,14.89357757468467
3417833,2018-01-20T00:00:00Z,2018,01,20,2017-05-08,257,FALSE,193.15385269340908
3417758,2018-01-21T00:00:00Z,2018,01,21,2017-05-03,263,FALSE,49.19663597732099
3417874,2018-01-23T00:00:00Z,2018,01,23,2017-05-11,257,TRUE,2.0650882443568923
3417874,2018-02-14T00:00:00Z,2018,02,45,2017-05-11,279,TRUE,2.0650882443568923
3417874,2020-03-01T00:00:00Z,2020,03,61,2017-05-11,1025,TRUE,3.49322897029049
3417874,2020-04-11T00:00:00Z,2020,04,102,2017-05-11,1066,TRUE,1.668952020164692
3417874,2020-06-14T00:00:00Z,2020,06,166,2017-05-11,1130,TRUE,5.836786198680588
3409149,2018-01-28T00:00:00Z,2018,01,28,2015-04-29,1005,FALSE,140.28682818983788
3409149,2018-02-14T00:00:00Z,2018,02,45,2015-04-29,1022,FALSE,140.28682818983788
3414913,2018-01-30T00:00:00Z,2018,01,30,2017-05-07,268,FALSE,48.8595588593004
3417854,2018-01-30T00:00:00Z,2018,01,30,2017-05-03,272,TRUE,4.364757039247019
3417854,2018-02-04T00:00:00Z,2018,02,35,2017-05-03,277,TRUE,1.30917327918316
3417854,2018-03-07T00:00:00Z,2018,03,66,2017-05-03,308,TRUE,1.30917327918316
3414534,2018-01-31T00:00:00Z,2018,01,31,2015-05-14,993,FALSE,9.037227232016086
3417780,2018-02-03T00:00:00Z,2018,02,34,2017-05-05,274,FALSE,16.67808228140149
3408887,2018-02-04T00:00:00Z,2018,02,35,2014-05-08,1368,TRUE,1.9942866014131417
3408887,2018-06-07T00:00:00Z,2018,06,158,2014-05-08,1491,TRUE,1.9951957303028969
3408887,2019-05-03T00:00:00Z,2019,05,123,2014-05-08,1821,TRUE,1.8818127259235575
3408887,2020-02-09T00:00:00Z,2020,02,40,2014-05-08,2103,TRUE,2.21160917259362
3408887,2021-03-31T00:00:00Z,2021,03,90,2014-05-08,2519,TRUE,1.9024630418081738
3417810,2018-02-07T00:00:00Z,2018,02,38,2017-05-09,274,FALSE,38.19736711985799
3414944,2018-02-13T00:00:00Z,2018,02,44,2017-05-01,288,TRUE,0.8701564769061712
3414919,2018-02-16T00:00:00Z,2018,02,47,2017-05-05,287,FALSE,28.246420057673028
3417955,2018-02-18T00:00:00Z,2018,02,49,2017-05-13,281,FALSE,10.82364161762628
3414971,2018-02-19T00:00:00Z,2018,02,50,2017-05-01,294,FALSE,61.35688424235276
3417838,2018-02-19T00:00:00Z,2018,02,50,2017-05-07,288,TRUE,6.725414856184492
3417872,2018-02-19T00:00:00Z,2018,02,50,2017-05-15,280,FALSE,13.33629574206053
3417795,2018-02-20T00:00:00Z,2018,02,51,2017-05-05,291,FALSE,30.83382111677884
3414907,2018-02-21T00:00:00Z,2018,02,52,2017-04-30,297,FALSE,52.84383106982274
3414907,2018-03-04T00:00:00Z,2018,03,63,2017-04-30,308,FALSE,52.84109050514089
3417776,2018-02-21T00:00:00Z,2018,02,52,2017-05-03,294,TRUE,0.5702954491404941
3417776,2018-04-06T00:00:00Z,2018,04,96,2017-05-03,338,TRUE,0.5702954491404941
3417856,2018-02-24T00:00:00Z,2018,02,55,2017-05-03,297,TRUE,2.4345704314671357
3417812,2018-02-25T00:00:00Z,2018,02,56,2017-05-11,290,FALSE,9.934584256950593
3414952,2018-02-27T00:00:00Z,2018,02,58,2017-05-07,296,FALSE,17.784886781988465
3414954,2018-02-28T00:00:00Z,2018,02,59,2017-05-04,300,FALSE,48.94970265203605
3414963,2018-02-28T00:00:00Z,2018,02,59,2017-05-08,296,FALSE,53.440296360399984
3417782,2018-02-28T00:00:00Z,2018,02,59,2017-05-03,301,FALSE,17.366962389335306
3417782,2018-03-02T00:00:00Z,2018,03,61,2017-05-03,303,FALSE,17.366962389335306
3417782,2018-06-30T00:00:00Z,2018,06,181,2017-05-03,423,FALSE,19.26485011788164
3414475,2018-03-01T00:00:00Z,2018,03,60,2015-05-04,1032,TRUE,0.9362676740632291
3409021,2018-03-02T00:00:00Z,2018,03,61,2015-05-01,1036,FALSE,14.357713320673579
3409021,2018-03-24T00:00:00Z,2018,03,83,2015-05-01,1058,FALSE,12.140290739335565
3409021,2021-04-04T00:00:00Z,2021,04,94,2015-05-01,2165,FALSE,16.010768244204684
3417938,2018-03-03T00:00:00Z,2018,03,62,2017-05-17,290,FALSE,6.788168575091578
3417938,2018-03-12T00:00:00Z,2018,03,71,2017-05-17,299,FALSE,6.12956133548088
3417938,2019-01-01T00:00:00Z,2019,01,1,2017-05-17,594,FALSE,11.339778939313803
3417938,2020-11-29T00:00:00Z,2020,11,334,2017-05-17,1292,TRUE,2.8414090743725535
3414340,2018-03-05T00:00:00Z,2018,03,64,2015-05-15,1025,FALSE,24.438861717876883
3417930,2018-03-05T00:00:00Z,2018,03,64,2017-05-11,298,FALSE,59.360556870285066
3417930,2018-03-22T00:00:00Z,2018,03,81,2017-05-11,315,FALSE,57.59236783349903
3417930,2018-03-24T00:00:00Z,2018,03,83,2017-05-11,317,FALSE,57.59236783349903
3417930,2019-01-10T00:00:00Z,2019,01,10,2017-05-11,609,FALSE,57.59236783349903
3414938,2018-03-07T00:00:00Z,2018,03,66,2017-04-30,311,TRUE,0.5368738434922988
3414967,2018-03-08T00:00:00Z,2018,03,67,2017-04-30,312,FALSE,169.20309056952857
3417878,2018-03-08T00:00:00Z,2018,03,67,2017-05-05,307,FALSE,32.80112284199812
3417883,2018-03-14T00:00:00Z,2018,03,73,2017-05-06,312,TRUE,0.41374952036674184
3414667,2018-03-16T00:00:00Z,2018,03,75,2016-05-06,679,TRUE,3.456822393243987
3414667,2019-02-12T00:00:00Z,2019,02,43,2016-05-06,1012,TRUE,1.0412867518535127
3414667,2019-03-02T00:00:00Z,2019,03,61,2016-05-06,1030,FALSE,3.405438495285913
3417933,2018-03-16T00:00:00Z,2018,03,75,2017-05-05,315,TRUE,1.4152381918195363
3417933,2019-02-12T00:00:00Z,2019,02,43,2017-05-05,648,TRUE,5.718488279812861
3417956,2018-03-17T00:00:00Z,2018,03,76,2017-05-15,306,FALSE,20.365717442632228
3417956,2018-03-22T00:00:00Z,2018,03,81,2017-05-15,311,FALSE,169.51503964380345
3414903,2018-03-18T00:00:00Z,2018,03,77,2017-05-02,320,TRUE,5.013030690941188
3409024,2018-03-21T00:00:00Z,2018,03,80,2015-05-03,1053,TRUE,13.400678413111466
3414930,2018-03-21T00:00:00Z,2018,03,80,2017-04-27,328,FALSE,59.849348114737644
3414930,2019-01-26T00:00:00Z,2019,01,26,2017-04-27,639,FALSE,58.30800112413302
3414930,2019-02-17T00:00:00Z,2019,02,48,2017-04-27,661,FALSE,58.998132427652365
3414930,2020-01-30T00:00:00Z,2020,01,30,2017-04-27,1008,FALSE,28.610534298095413
3417919,2018-04-02T00:00:00Z,2018,04,92,2017-05-11,326,TRUE,2.0928736855727452
3414819,2018-04-05T00:00:00Z,2018,04,95,2016-05-18,687,TRUE,6.64150826703393
3408762,2018-04-15T00:00:00Z,2018,04,105,2014-05-03,1443,FALSE,20.70477822917495
3417828,2018-05-01T00:00:00Z,2018,05,121,2017-05-03,363,TRUE,0.5078201487856682
3417828,2020-04-04T00:00:00Z,2020,04,95,2017-05-03,1067,TRUE,2.3980263721511634
3417855,2018-05-05T00:00:00Z,2018,05,125,2017-05-06,364,FALSE,8.275826973618225
3414895,2018-05-13T00:00:00Z,2018,05,133,2017-04-29,379,TRUE,6.773420806133446
3414895,2018-09-20T00:00:00Z,2018,09,263,2017-04-29,509,FALSE,12.563712835774028
3417830,2018-05-18T00:00:00Z,2018,05,138,2017-05-08,375,TRUE,0.617017623985857
3417830,2019-10-15T00:00:00Z,2019,10,288,2017-05-08,890,FALSE,2.0661751477631456
3417830,2019-12-10T00:00:00Z,2019,12,344,2017-05-08,946,FALSE,2.0925723941646877
3417999,2018-07-01T00:00:00Z,2018,07,182,2018-05-11,51,TRUE,2.7531300901756284
3417999,2018-09-12T00:00:00Z,2018,09,255,2018-05-11,124,FALSE,13.730234721096114
3414914,2018-07-07T00:00:00Z,2018,07,188,2017-05-09,424,FALSE,16.131795215892456
3414914,2019-01-11T00:00:00Z,2019,01,11,2017-05-09,612,FALSE,44.08575353742306
3418624,2018-08-12T00:00:00Z,2018,08,224,2018-05-21,83,TRUE,0.19705150943583655
3418624,2018-09-24T00:00:00Z,2018,09,267,2018-05-21,126,FALSE,19.935502002893465
3418565,2018-08-24T00:00:00Z,2018,08,236,2018-05-14,102,FALSE,28.736668562052408
3418565,2018-10-03T00:00:00Z,2018,10,276,2018-05-14,142,FALSE,27.98248479166802
3418565,2018-12-08T00:00:00Z,2018,12,342,2018-05-14,208,FALSE,32.2405876029637
3418565,2019-02-07T00:00:00Z,2019,02,38,2018-05-14,269,FALSE,34.2360013982075
3418565,2021-01-24T00:00:00Z,2021,01,24,2018-05-14,986,FALSE,35.85108315370758
3418565,2021-01-31T00:00:00Z,2021,01,31,2018-05-14,993,FALSE,32.27897167543553
3418743,2018-08-25T00:00:00Z,2018,08,237,2018-06-10,76,TRUE,0.23659427904303806
3418581,2018-08-27T00:00:00Z,2018,08,239,2018-05-10,109,FALSE,217.28606159281588
3418636,2018-08-30T00:00:00Z,2018,08,242,2018-05-13,109,FALSE,20.226117659741636
3418636,2018-09-06T00:00:00Z,2018,09,249,2018-05-13,116,FALSE,20.585513496543978
3418636,2018-09-17T00:00:00Z,2018,09,260,2018-05-13,127,FALSE,18.412219134340475
3418636,2018-09-29T00:00:00Z,2018,09,272,2018-05-13,139,FALSE,18.301141347862686
3418636,2018-10-13T00:00:00Z,2018,10,286,2018-05-13,153,FALSE,135.8582384277126
3417996,2018-09-03T00:00:00Z,2018,09,246,2018-05-14,112,TRUE,1.6090840108866973
3417996,2018-11-01T00:00:00Z,2018,11,305,2018-05-14,171,TRUE,0.5999133850132078
3417996,2018-12-12T00:00:00Z,2018,12,346,2018-05-14,212,TRUE,0.5999133850132078
3417996,2018-12-19T00:00:00Z,2018,12,353,2018-05-14,219,TRUE,0.5999133850132078
3418526,2018-09-14T00:00:00Z,2018,09,257,2018-05-10,127,TRUE,1.5792065034356235
3418526,2018-10-24T00:00:00Z,2018,10,297,2018-05-10,167,TRUE,1.5939570536093444
3418630,2018-09-17T00:00:00Z,2018,09,260,2018-05-15,125,FALSE,50.1656323839136
3418696,2018-09-19T00:00:00Z,2018,09,262,2018-05-13,129,FALSE,15.301959009900052
3418696,2019-01-17T00:00:00Z,2019,01,17,2018-05-13,249,FALSE,14.952725702204397
3418696,2019-08-25T00:00:00Z,2019,08,237,2018-05-13,469,FALSE,13.603156039770951
3418591,2018-09-21T00:00:00Z,2018,09,264,2018-05-06,138,FALSE,81.75227632878999
3408798,2018-09-24T00:00:00Z,2018,09,267,2014-05-05,1603,TRUE,1.4371786747651663
3408798,2020-04-08T00:00:00Z,2020,04,99,2014-05-05,2165,TRUE,2.3294896726760275
3408798,2021-04-01T00:00:00Z,2021,04,91,2014-05-05,2523,TRUE,2.3294896726760275
3418641,2018-09-29T00:00:00Z,2018,09,272,2018-05-16,136,FALSE,137.93701839298117
3405816,2018-09-30T00:00:00Z,2018,09,273,2011-05-10,2700,FALSE,10.73985906599539
3405816,2019-01-03T00:00:00Z,2019,01,3,2011-05-10,2795,FALSE,10.73985906599539
3418577,2018-09-30T00:00:00Z,2018,09,273,2018-05-03,150,TRUE,0.5931417100555785
3417844,2018-10-01T00:00:00Z,2018,10,274,2017-05-17,502,FALSE,30.95468092884954
3417844,2018-11-12T00:00:00Z,2018,11,316,2017-05-17,544,FALSE,30.95468092884954
